Sales_ID,month,year,KM_driven,Fuel_Type,Horse_Power,Color,Transmission,Engine,Doors,Cylinders,Gears,Sport_Model,selling_price
892,Jan,2003,64766.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,12190.0
893,Dec,2003,64660.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,10017.0
894,Apr,2003,64367.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,8475.0
895,Oct,2003,64350.0,Petrol,86,Metallic,Manual,1300,5,4,5,1,11655.0
896,Aug,2003,64164.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,9487.0
897,Feb,2003,63600.0,Petrol,86,Non-Metallic,Automatic,1300,4,4,5,0,8745.0
898,Mar,2003,63600.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,9487.0
899,Apr,2003,63600.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,9487.0
900,Jul,2003,62853.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,1,10070.0
901,Apr,2003,62820.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,7950.0
902,Jun,2003,62540.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,9487.0
903,Jun,2003,62540.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,10547.0
904,Apr,2003,62540.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,10335.0
905,Aug,2003,62540.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,10017.0
906,Apr,2003,62540.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,10547.0
907,Jan,2003,62392.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,10335.0
908,Apr,2003,62359.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,9487.0
909,Mar,2003,62173.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,8745.0
910,Apr,2003,61798.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,8215.0
911,Sept,2003,61765.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,9487.0
912,May,2003,61624.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10547.0
913,Mar,2003,61600.0,Petrol,107,Metallic,Automatic,1600,3,4,5,0,10017.0
914,Feb,2003,61541.0,Petrol,110,Metallic,Manual,1600,3,4,6,1,13727.0
915,Nov,2003,61480.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,10547.0
916,Jul,2003,61480.0,Petrol,110,Metallic,Manual,1600,3,4,6,1,11125.0
917,Jan,2003,61019.0,Petrol,86,Metallic,Manual,1300,5,4,5,1,8427.0
918,Jun,2003,60858.0,Petrol,107,Non-Metallic,Automatic,1600,5,4,5,1,11130.0
919,Apr,2003,60816.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9487.0
920,Jul,2003,60610.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10494.0
921,Aug,2003,60599.0,Petrol,110,Metallic,Manual,1600,3,4,6,1,10595.0
922,Jun,2003,60551.0,Petrol,110,Metallic,Manual,1600,3,4,6,1,10547.0
923,Jun,2003,60420.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,10547.0
924,Feb,2003,60420.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,8745.0
925,Jun,2003,60420.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,10547.0
926,Oct,2003,59635.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,9487.0
927,Jul,2003,59582.0,Petrol,107,Metallic,Automatic,1600,3,4,5,1,11607.0
928,Feb,2003,59438.0,Petrol,86,Non-Metallic,Manual,1300,4,4,5,0,9805.0
929,Jun,2003,59299.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,10547.0
930,Dec,2003,59195.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,10595.0
931,Aug,2003,59092.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,9275.0
932,Nov,2003,58807.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,0,11607.0
933,Sept,2003,58390.0,Petrol,107,Non-Metallic,Automatic,1600,5,4,5,0,10971.0
934,Apr,2003,58365.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,10547.0
935,Apr,2003,58300.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,9487.0
936,Dec,2003,58300.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,11607.0
937,Jun,2003,58232.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,11607.0
938,Jan,2003,58168.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,9487.0
939,Feb,2003,58138.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,9434.0
940,Sept,2003,57827.0,Petrol,110,Metallic,Manual,1600,3,4,6,1,10865.0
941,Aug,2003,57372.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10017.0
942,Aug,2003,57240.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,9805.0
943,Dec,2003,57240.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,11130.0
944,Nov,2003,57240.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,1,7791.0
945,Dec,2003,57240.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,10865.0
946,Jul,2003,56482.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10865.0
947,Apr,2003,56236.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,12190.0
948,Jan,2003,56180.0,Petrol,110,Metallic,Automatic,1587,3,4,5,0,9487.0
949,Jan,2003,56180.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,8215.0
950,May,2003,56146.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,10070.0
951,Feb,2003,55968.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,8957.0
952,Dec,2003,55701.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,9487.0
953,Sept,2003,55636.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,8904.0
954,Mar,2003,55526.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,9805.0
955,Aug,2003,55239.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,9434.0
956,Nov,2003,54815.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,9275.0
957,Nov,2003,54506.0,Petrol,110,Non-Metallic,Automatic,1600,5,4,3,0,11607.0
958,Aug,2003,54309.0,Petrol,86,Metallic,Manual,1300,4,4,5,0,9487.0
959,Apr,2003,54060.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,9487.0
960,Aug,2003,53980.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9429.0
961,Mar,2003,53854.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,9953.0
962,Oct,2003,53497.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,9275.0
963,Aug,2003,53183.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10335.0
964,Jul,2003,53000.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10547.0
965,Apr,2003,52939.0,Petrol,110,Non-Metallic,Manual,1600,3,4,6,0,11607.0
966,Feb,2003,52560.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,10494.0
967,Jul,2003,52213.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,10070.0
968,Aug,2003,51940.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,10547.0
969,Jun,2003,51662.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,10547.0
970,Jul,2003,50615.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,11130.0
971,Jun,2003,50469.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,10547.0
972,Jan,2003,50350.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,11125.0
973,Mar,2003,50071.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,10070.0
974,Nov,2003,50001.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,9010.0
975,Sept,2003,49884.0,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,11077.0
976,Apr,2003,49835.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,9487.0
977,Oct,2003,49745.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,10494.0
978,Jun,2003,48760.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,1,9434.0
979,Apr,2003,48422.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,9270.0
980,Apr,2003,48282.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,9275.0
981,Dec,2003,47700.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,11395.0
982,Dec,2003,47700.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,10335.0
983,Apr,2003,47700.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9381.0
984,Mar,2003,47700.0,Petrol,86,Metallic,Manual,1300,5,4,5,1,8427.0
985,Jun,2003,47700.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,10017.0
986,Aug,2003,47700.0,Petrol,107,Non-Metallic,Automatic,1600,3,4,5,0,10547.0
987,Jun,2003,47641.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,8745.0
988,Aug,2003,47273.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,10547.0
989,Jan,2003,47125.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,10595.0
990,Oct,2003,46447.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,10547.0
991,Sept,2003,46032.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,11125.0
992,Nov,2003,45580.0,CNG,110,Metallic,Automatic,1600,4,4,3,0,8427.0
993,Jan,2003,45580.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9487.0
994,Dec,2003,45580.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,10277.0
995,May,2003,45580.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,8215.0
996,Jan,2003,45315.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,10547.0
997,Feb,2003,44628.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10547.0
998,Jun,2003,44081.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10547.0
999,May,2003,43672.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,10494.0
1000,Dec,2003,42627.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,11607.0
1001,Sept,2003,42400.0,Petrol,86,Metallic,Manual,1300,4,4,5,0,9487.0
1002,Mar,2003,41575.0,Petrol,86,Metallic,Automatic,1300,3,4,5,1,9487.0
1003,Mar,2003,41493.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,8745.0
1004,Jul,2003,41340.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10865.0
1005,Aug,2003,40300.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,9275.0
1006,Jan,2003,40025.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,10335.0
1007,Aug,2003,39750.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,11607.0
1008,Sept,2003,39338.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,11607.0
1009,Jul,2003,39220.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,10335.0
1010,Oct,2003,39171.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,9434.0
1011,Sept,2003,39160.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,1,10070.0
1012,Jun,2003,39138.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,1,10547.0
1013,Mar,2003,38857.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,10547.0
1014,Apr,2003,38160.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,8745.0
1015,Apr,2003,38160.0,Petrol,110,Metallic,Manual,1600,3,4,6,1,11077.0
1016,Jul,2003,37643.0,Petrol,110,Metallic,Manual,1600,3,4,6,1,11607.0
1017,Apr,2003,37400.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,9805.0
1018,Jan,2003,37100.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,9434.0
1019,Dec,2003,37100.0,Petrol,86,Metallic,Manual,1300,5,4,5,1,11554.0
1020,May,2003,36161.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,10335.0
1021,Nov,2003,36040.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,12667.0
1022,Jan,2003,35878.0,Petrol,86,Metallic,Manual,1300,4,4,5,0,8374.0
1023,Dec,2003,35547.0,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,11554.0
1024,Apr,2003,34980.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,11077.0
1025,Oct,2003,34079.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,11607.0
1026,Apr,2003,33483.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,10547.0
1027,Sept,2003,33369.0,Petrol,110,Metallic,Manual,1600,3,4,6,0,11395.0
1028,Dec,2003,33185.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,10494.0
1029,Jan,2003,32860.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,11395.0
1030,Nov,2003,32472.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,11077.0
1031,Jan,2003,32118.0,Petrol,86,Metallic,Manual,1300,4,4,5,0,10017.0
1032,Sept,2003,30210.0,Petrol,86,Metallic,Automatic,1300,3,4,5,0,11395.0
1033,Sept,2003,30210.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,11607.0
1034,Dec,2003,29680.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,10600.0
1035,Jan,2003,28300.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,11130.0
1036,Jul,2003,27560.0,Petrol,107,Non-Metallic,Automatic,1600,3,4,5,0,13250.0
1037,Jul,2003,27035.0,Petrol,86,Metallic,Manual,1300,5,4,5,1,9487.0
1038,Nov,2003,26500.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,11130.0
1039,Mar,2003,24205.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,9800.0
1040,Oct,2003,24067.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,11607.0
1041,Jun,2003,23509.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,10070.0
1042,Jul,2003,18386.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,11554.0
1043,Feb,2003,16467.0,Petrol,86,Metallic,Automatic,1300,4,4,5,0,11607.0
1044,Mar,2003,16017.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,1,10017.0
1045,Aug,2002,246916.0,Diesel,72,Non-Metallic,Manual,2000,5,4,5,0,6254.0
1046,Feb,2002,231205.0,Diesel,72,Non-Metallic,Manual,2000,5,4,5,0,7367.0
1047,Mar,2002,230830.0,Diesel,72,Metallic,Manual,2000,5,4,5,0,6360.0
1048,Feb,2002,219541.0,CNG,110,Metallic,Manual,1600,5,4,5,0,5565.0
1049,Jul,2002,215449.0,Diesel,72,Metallic,Manual,2000,3,4,5,0,4664.0
1050,Apr,2002,212776.0,Diesel,72,Metallic,Manual,2000,4,4,5,0,7155.0
1051,Dec,2002,209351.0,Diesel,72,Non-Metallic,Manual,2000,5,4,5,1,9010.0
1052,Jan,2002,206451.0,Diesel,72,Non-Metallic,Manual,2000,3,4,5,0,6519.0
1053,May,2002,203117.0,Diesel,72,Non-Metallic,Manual,2000,5,4,5,1,7367.0
1054,May,2002,194274.0,Diesel,72,Non-Metallic,Manual,2000,3,4,5,0,6095.0
1055,Mar,2002,191201.0,Diesel,72,Metallic,Manual,2000,4,4,5,0,9275.0
1056,Nov,2002,189528.0,Diesel,72,Non-Metallic,Manual,2000,3,4,5,1,6890.0
1057,Aug,2002,186748.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,6307.0
1058,Mar,2002,186560.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,0,6890.0
1059,Apr,2002,183359.0,Diesel,72,Metallic,Manual,2000,5,4,5,0,11130.0
1060,Apr,2002,180200.0,Diesel,72,Non-Metallic,Manual,2000,4,4,5,0,9010.0
1061,Oct,2002,173840.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,8427.0
1062,Mar,2002,171482.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,6148.0
1063,Jan,2002,169600.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,7155.0
1064,Mar,2002,169566.0,Diesel,72,Non-Metallic,Manual,2000,3,4,5,1,7367.0
1065,Jul,2002,169502.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,6084.0
1066,Aug,2002,168002.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,6943.0
1067,Dec,2002,165576.0,Diesel,72,Metallic,Manual,2000,3,4,5,1,9487.0
1068,Aug,2002,165539.0,Petrol,86,Metallic,Manual,1300,5,4,5,1,7155.0
1069,Mar,2002,164523.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,8427.0
1070,Dec,2002,164300.0,Diesel,72,Non-Metallic,Manual,2000,3,4,5,1,8427.0
1071,May,2002,164194.0,Diesel,72,Metallic,Manual,2000,5,4,5,0,7897.0
1072,Nov,2002,160378.0,Diesel,72,Metallic,Manual,2000,5,4,5,1,8215.0
1073,Oct,2002,160060.0,CNG,110,Metallic,Manual,1600,5,4,5,0,6837.0
1074,Jun,2002,159000.0,Diesel,72,Metallic,Manual,2000,3,4,5,0,8374.0
1075,Dec,2002,155082.0,Diesel,72,Metallic,Manual,2000,3,4,5,1,7314.0
1076,Jun,2002,154969.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,5936.0
1077,Apr,2002,154756.0,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,6307.0
1078,Jan,2002,152174.0,Petrol,86,Metallic,Automatic,1300,3,4,5,0,7367.0
1079,Oct,2002,147494.0,Diesel,73,Non-Metallic,Manual,2000,2,4,5,0,8427.0
1080,Feb,2002,146810.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,0,9487.0
1081,Jul,2002,146005.0,Diesel,90,Metallic,Manual,2000,5,4,5,0,8427.0
1082,Jan,2002,145409.0,Diesel,90,Metallic,Manual,2000,5,4,5,0,10070.0
1083,May,2002,142982.0,Diesel,72,Metallic,Manual,2000,3,4,5,0,9116.0
1084,Oct,2002,142740.0,Diesel,72,Non-Metallic,Manual,2000,5,4,5,0,6307.0
1085,Aug,2002,142611.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,8215.0
1086,Feb,2002,139390.0,Diesel,72,Non-Metallic,Manual,2000,5,4,5,0,8427.0
1087,Apr,2002,139185.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,7367.0
1088,Jul,2002,137826.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,7685.0
1089,Mar,2002,137800.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,0,6890.0
1090,Apr,2002,136698.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,7685.0
1091,Jan,2002,136052.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9805.0
1092,Aug,2002,135686.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,8745.0
1093,Oct,2002,134789.0,Diesel,72,Metallic,Manual,2000,3,4,5,0,7685.0
1094,Sept,2002,134067.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,5565.0
1095,Apr,2002,133560.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,8374.0
1096,May,2002,133325.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,7314.0
1097,Jun,2002,132924.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,8374.0
1098,Jul,2002,132405.0,Diesel,72,Non-Metallic,Manual,2000,5,4,5,1,7685.0
1099,Nov,2002,132228.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,8957.0
1100,May,2002,132066.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,8427.0
1101,Jul,2002,131500.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,8427.0
1102,Sept,2002,130807.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,6837.0
1103,Jun,2002,130490.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,7049.0
1104,Jul,2002,130462.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,8427.0
1105,Jan,2002,130189.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,0,7685.0
1106,Apr,2002,129627.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,7897.0
1107,Jul,2002,129214.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,8427.0
1108,Apr,2002,128838.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,7685.0
1109,Oct,2002,127702.0,Diesel,72,Metallic,Manual,2000,3,4,5,1,8745.0
1110,May,2002,127479.0,Diesel,72,Metallic,Manual,2000,5,4,5,0,9487.0
1111,Jul,2002,127408.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,8215.0
1112,Oct,2002,127200.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,1,9010.0
1113,Mar,2002,127200.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,8215.0
1114,Aug,2002,122830.0,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,6095.0
1115,May,2002,122266.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,7314.0
1116,Oct,2002,122066.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,6890.0
1117,Mar,2002,121900.0,Petrol,107,Metallic,Automatic,1600,5,4,5,1,6890.0
1118,Apr,2002,121113.0,Petrol,86,Metallic,Manual,1300,5,4,5,1,8056.0
1119,Aug,2002,119741.0,Diesel,72,Metallic,Manual,2000,5,4,5,0,9487.0
1120,Jul,2002,119045.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,7897.0
1121,Sept,2002,118720.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,7791.0
1122,Aug,2002,118298.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,8215.0
1123,Jan,2002,118076.0,CNG,110,Non-Metallic,Manual,1598,3,4,5,0,7908.0
1124,May,2002,117555.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9805.0
1125,Jan,2002,117540.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,7685.0
1126,Sept,2002,117272.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,6890.0
1127,Jan,2002,116600.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,7208.0
1128,Jun,2002,116112.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,1,9222.0
1129,Mar,2002,115819.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,7950.0
1130,Oct,2002,113967.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,8215.0
1131,Aug,2002,113534.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,8427.0
1132,Jun,2002,113420.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,10547.0
1133,Jul,2002,112625.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,7038.0
1134,Oct,2002,112519.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,9275.0
1135,Sept,2002,112474.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,8215.0
1136,Sept,2002,112207.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,6307.0
1137,Apr,2002,111461.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,7155.0
1138,Jan,2002,111443.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,6890.0
1139,May,2002,110605.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,9275.0
1140,Jul,2002,110399.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,8427.0
1141,Jul,2002,110240.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,7155.0
1142,Aug,2002,109308.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,8427.0
1143,Jan,2002,108438.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,8427.0
1144,Jun,2002,108125.0,Petrol,107,Metallic,Automatic,1600,5,4,5,0,9487.0
1145,Apr,2002,108120.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,8215.0
1146,Jun,2002,107966.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,6837.0
1147,Jul,2002,107879.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,7314.0
1148,Jun,2002,107229.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,8957.0
1149,Jul,2002,107060.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,7155.0
1150,Jul,2002,106776.0,Petrol,86,Metallic,Automatic,1300,4,4,5,0,8533.0
1151,Feb,2002,106762.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,10070.0
1152,Mar,2002,106516.0,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,8215.0
1153,Jan,2002,106485.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9010.0
1154,Jun,2002,106204.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,8263.0
1155,Jan,2002,106130.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,6879.0
1156,Aug,2002,105969.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,8427.0
1157,Feb,2002,105361.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,1,6810.0
1158,Dec,2002,105336.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,9487.0
1159,Sept,2002,105200.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,7367.0
1160,Feb,2002,104667.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9275.0
1161,Oct,2002,104043.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,8957.0
1162,Apr,2002,103880.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,8427.0
1163,Jan,2002,103401.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,0,8427.0
1164,Mar,2002,103386.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9434.0
1165,Aug,2002,103344.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,9487.0
1166,Aug,2002,102910.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9434.0
1167,Dec,2002,102820.0,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,8427.0
1168,Jul,2002,102080.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,6885.0
1169,Mar,2002,101760.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,7685.0
1170,Jul,2002,101760.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,9805.0
1171,Mar,2002,101664.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,7049.0
1172,Feb,2002,101442.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,7409.0
1173,Mar,2002,101390.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,8215.0
1174,Feb,2002,100700.0,Petrol,86,Metallic,Manual,1300,5,4,5,1,7367.0
1175,Jan,2002,100114.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,7685.0
1176,Jan,2002,99724.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10547.0
1177,Jan,2002,99471.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9805.0
1178,Feb,2002,98675.0,Petrol,86,Metallic,Manual,1300,5,4,5,1,7632.0
1179,Sept,2002,98650.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,8745.0
1180,Feb,2002,98621.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,9487.0
1181,Apr,2002,98580.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,8745.0
1182,Jan,2002,98400.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,6625.0
1183,Jan,2002,97790.0,Petrol,107,Non-Metallic,Automatic,1600,5,4,5,0,10494.0
